,merkmal_id,wertnum,bemerkg,csnr
2573,197,5.472,70.8 06:24,22010775
2574,198,1.188,70.8 06:53,22010775
2575,198,1.186,70.8 18:00,22010775
2576,198,1.19,70.8 06:24,22010775
2577,203,0.387,70.8 06:53,22010775
2578,203,0.376,70.8 18:00,22010775
2579,203,0.241,70.8 06:00,22010775
2580,197,5.606,70.8 18:00,22010777
2581,197,4.998,70.8 12.15,22010777
2582,198,1.191,70.8 18:00,22010777
2583,198,1.191,70.8 12:15,22010777
2584,100,0.3,70.8 18:00,22010777
2585,203,0.394,70.8 18:00,22010777
2586,203,0.364,70.8 12:15,22010777
2587,197,4.8301,8 08.15,22010712
2588,197,5.479,8 06.20,22010712
2589,197,4.661,8 09:44,22010712
2590,198,1.189,8 18.15,22010712
2591,198,1.19,8 06.20,22010712
2592,198,1.2,8 09.44,22010712
2593,100,0.45,8 18.15,22010712
2594,100,0.47,8 06.20,22010712
2595,100,0.44,8 09.44,22010712
2596,203,0.562,8 18.15,22010712
2597,203,0.469,8 06.20,22010712
2598,203,0.497,8 09.44,22010712
2599,197,4.873,70.8 06:00,22010780
2600,197,6.452,70.8 18:00,22010780
2601,198,1.193,70.8 06:00,22010780
2602,198,1.187,70.8 18:00,22010780
2603,197,5.526,70.8 06:00,22010781
2604,197,5.2851,70.8 18:00,22010781
2605,198,1.19,70.8 06:00,22010781
2606,198,1.19,70.8 18:00,22010781
2607,203,0.386,70.8 06:00,22010781
2608,197,4.721,8 18.00,22010824
2609,197,6.0333,8 06.00,22010824
2610,197,5.4183,8 08.40,22010824
2611,198,1.194,8 18.00,22010824
2612,198,1.189,8 06.00,22010824
2613,198,1.191,8 08.40,22010824
2614,100,0.35,8 18.00,22010824
2615,100,0.45,8 06.00,22010824
2616,100,0.46,8 08.40,22010824
2617,203,0.012,8 18.00,22010824
2618,203,0.53,8 06.00,22010824
2619,203,0.496,8 8.40,22010824
2620,197,3.532,8 18.00,22010825
2621,197,5.609,8 06.05,22010825
2622,197,4.9807,8 07.30,22010825
2623,198,1.192,8 18.00,22010825
2624,198,1.187,8 06.05,22010825
2625,198,1.191,8 07.30,22010825
2626,100,0.53,8 18.00,22010825
2627,100,0.65,8 06.05,22010825
2628,100,0.37,8 07.30,22010825
2629,203,0.548,8 18.00,22010825
2630,203,0.722,8 06.05,22010825
2631,203,0.377,8 07.30,22010825
2632,106,25.05,22-28,22010825
2633,197,5.3121,8 10.52,22010826
2634,197,5.224,8 18.03,22010826
2635,197,5.564,8 06.20,22010826
2636,198,1.19,8 06.20,22010826
2637,198,1.174,8 10.52,22010826
2638,198,1.189,8 18.03,22010826
2639,100,0.42,8 06.20,22010826
2640,100,0.49,8 10.52,22010826
2641,100,0.5,8 18.03,22010826
2642,203,0.425,8 10.52,22010826
2643,203,0.289,8 18.03,22010826
2644,197,5.517,8 18.00,22010829
2645,197,5.015,8 06.00,22010829
2646,198,1.19,8 18.00,22010829
2647,198,1.189,8 06.00,22010829
2648,100,0.29,8 18.00,22010829
2649,100,0.41,8 06.00,22010829
2650,203,0.27,8 18.00,22010829
2651,203,0.365,8 06.00,22010829
2652,197,5.974,18:11,22010827
2653,197,5.38,06:02,22010827
2654,198,1.189,18:11,22010827
2655,198,1.191,18:00,22010827
2656,198,1.188,06:02,22010827
2657,100,0.36,18:11,22010827
2658,100,0.49,06:02,22010827
2659,203,0.437,18:11,22010827
2660,203,0.542,06:02,22010827
2661,197,3.9867,18:17,22010828
2662,197,4.997,06:17,22010828
2663,198,1.191,18:17,22010828
2664,198,1.191,06:17,22010828
2665,100,0.46,18:17,22010828
2666,100,0.45,06:17,22010828
2667,203,0.51,18:17,22010828
2668,203,0.484,06:17,22010828
2669,197,5.9499,9 18.00,22010841
2670,197,6.2635,9 12.39,22010841
2671,197,5.88,4 18.00,22010841
2672,197,6.0392,5 18.00,22010841
2673,197,5.7231,5 09.40,22010841
2674,197,5.6175,4 10.10,22010841
2675,197,5.8358,5 10.39,22010841
2676,198,1.191,9 18.00,22010841
2677,198,1.189,9 12.39,22010841
2678,198,1.191,4 18.00,22010841
2679,198,1.189,5 18.00,22010841
2680,198,1.183,5 09.40,22010841
2681,198,1.19,4 10.10,22010841
2682,198,1.186,5 10.39,22010841
2683,100,0.2,9 18.00,22010841
2684,100,0.22,9 12.39,22010841
2685,100,0.24,4 18.00,22010841
2686,100,0.25,5 18.00,22010841
2687,100,0.3,5 09.40,22010841
2688,100,0.24,4 10.10,22010841
2689,100,0.28,4 10.39,22010841
2690,197,6.2338,70.4 18.00,22010844
2691,197,6.3255,70.5 18.00,22010844
2692,197,5.8245,70.9 18.00,22010844
2693,198,1.189,70.4 18.00,22010844
2694,198,1.189,70.5 18.00,22010844
2695,198,1.19,70.9 18.00,22010844
2696,100,0.3,70.4 18.00,22010844
2697,100,0.23,70.5 18.00,22010844
2698,203,0.244,70.4 18.00,22010844
2699,197,5.5773,70.4 18.00,22010846
2700,197,6.2152,70.5 18.00,22010846
2701,197,5.7876,70.9 18.00,22010846
2702,198,1.191,70.4 18.00 ,22010846
2703,198,1.184,70.5 18.00,22010846
2704,198,1.19,70.9 18.00,22010846
2705,100,0.3,70.4 18.00,22010846
2706,100,0.24,70.5 18.00,22010846
2707,100,0.23,70.9 18.00,22010846
2708,203,0.261,70.4 18.00,22010846
2709,203,0.228,70.5 18.00,22010846
2710,197,5.5599,4 06.56,22010847
2711,197,6.0684,5 06.56,22010847
2712,197,5.7809,9 0657,22010847
2713,198,1.193,4 06.56,22010847
2714,198,1.186,5 06.56,22010847
2715,198,1.188,9 06.57,22010847
2716,100,0.26,4 06.56,22010847
2717,100,0.26,5 06.56,22010847
2718,100,0.25,9 06.57,22010847
2719,197,6.0451,4 06.46,22010845
2720,197,6.14072,5 06.43,22010845
2721,197,5.6114,9 06.44,22010845
2722,198,1.191,4 06.43,22010845
2723,198,1.191,5 06.43,22010845
2724,198,1.191,9 06.44,22010845
2725,100,0.29,4 06.43,22010845
2726,100,0.23,5 06.43,22010845
2727,100,0.25,9 06.44,22010845
2728,197,6.1297,4 07.02,22010843
2729,197,6.0101,5 07.03,22010843
2730,197,5.4215,9 11.19,22010843
2731,198,1.19,4 07.02,22010843
2732,198,1.189,5 07.03,22010843
2733,198,1.192,9 11.19,22010843
2734,100,0.27,4 07.02,22010843
2735,100,0.24,5 07.03,22010843
2736,100,0.19,9 11.19,22010843
2737,197,5.342,8 18.00,22010830
2738,197,5.226,8 18.27,22010830
2739,197,5.2467,8 09.40,22010830
2740,197,6.4634,8 14.15,22010830
2741,198,1.192,8 18.00,22010830
2742,198,1.19,8 18.27,22010830
2743,198,1.192,8 09.40,22010830
2744,198,1.187,8 14.15,22010830
2745,100,0.24,8 18.00,22010830
2746,100,0.4,8 18.27,22010830
2747,100,0.43,8 09.40,22010830
2748,100,0.51,8 14.15,22010830
2749,203,0.259,8 18.00,22010830
2750,203,0.434,8 18.27,22010830
2751,203,0.489,8 09.40,22010830
2752,203,0.492,8 14.15,22010830
2753,197,5.1168,8 07.00,22010831
2754,197,5.2395,8 18.00,22010831
2755,197,5.6345,8 08.14,22010831
2756,197,5.2816,8 18.00,22010831
2757,198,1.19,8 07.00,22010831
2758,198,1.189,8 18.00,22010831
2759,198,1.19,8 08.14,22010831
2760,198,1.191,8 18.00,22010831
2761,100,0.54,8 07.00,22010831
2762,100,0.38,8 18.00,22010831
2763,100,0.41,8 08.14,22010831
2764,100,0.39,8 18.00,22010831
2765,203,0.495,8 07.00,22010831
2766,203,0.363,8 18.00,22010831
2767,203,0.354,8 08.14,22010831
2768,203,0.457,8 18.00 ,22010831
2769,197,5.9677,8 06.54,22010832
2770,198,1.19,8 06.54,22010832
2771,100,0.35,8 06.54,22010832
2772,203,0.361,8 06.54,22010832
2773,197,6.431,4 18.00,23010005
2774,197,6.498,5 18.00,23010005
2775,197,5.738,9 18.00,23010005
2776,197,6.922,4 10.10,23010005
2777,197,5.89,5 10.10,23010005
2778,197,5.64,9 10.03,23010005
2779,198,1.189,4 18.00,23010005
2780,198,1.189,5 18.00,23010005
2781,198,1.192,9 18.00,23010005
2782,198,1.19,4 10.10,23010005
2783,198,1.193,5 10.10,23010005
2784,198,1.191,9 10.33,23010005
2785,100,0.27,4 10.10,23010005
2786,100,0.23,5 10.10,23010005
2787,100,0.21,9 10.33,23010005
2788,100,0.21,4 18.00,23010005
2789,100,0.25,5 18.00,23010005
2790,100,0.23,9 18.00,23010005
2791,203,0.235,4 10.10,23010005
2792,203,0.206,5 10.10,23010005
2793,203,0.26,9 10.33,23010005
2794,197,6.235,4 06.43,23010007
2795,197,6.211,5 06.43,23010007
2796,197,5.549,9 06.44,23010007
2797,198,1.19,4 06.43,23010007
2798,198,1.19,5 06.43,23010007
2799,198,1.192,9 06.44,23010007
2800,100,0.25,4 06.43,23010007
2801,100,0.19,5 06.432,23010007
2802,100,0.26,9 06.44,23010007
2803,197,6.41,4 18.00,23010008
2804,197,6.491,5 18.00,23010008
2805,197,5.869,9 18.00,23010008
2806,198,1.19,4 18.00,23010008
2807,198,1.19,5 18.00,23010008
2808,198,1.189,9 18.00,23010008
2809,100,0.23,4 18.00,23010008
2810,100,0.15,5 18.00,23010008
2811,100,0.27,9 18.00,23010008
2812,197,5.888,4 07.09,23010009
2813,197,6.3328,5 07.11,23010009
2814,197,5.8691,9 07.11,23010009
2815,198,1.19,4 07.09,23010009
2816,198,1.19,5 07.11,23010009
2817,198,1.186,9 07.11,23010009
2818,100,0.24,4 07.09,23010009
2819,100,0.21,5 07.11,23010009
2820,100,0.19,9 07.11,23010009
2821,197,5.387,8 18.00,23010000
2822,197,5.013,8 18.00,23010000
2823,197,4.933,8 07.11,23010000
2824,198,1.193,8 18.00,23010000
2825,198,1.191,8 07.11,23010000
2826,198,1.191,8 18.00,23010000
2827,100,0.42,8 07.11,23010000
2828,203,0.35,8 18.00,23010000
2829,203,0.476,8 07.11,23010000
2830,197,6.5709,4 18.00,23010010
2831,197,5.859,5 18.00,23010010
2832,197,5.591,9 18.00,23010010
2833,198,1.187,4 18.00,23010010
2834,198,1.19,5 18.00,23010010
2835,198,1.191,9 18.00,23010010
2836,100,0.24,4 18.00,23010010
2837,100,0.26,5 18.00,23010010
2838,100,0.22,9 18.00,23010010
2839,197,5.952,4 06.13,23010011
2840,197,5.923,5 06.14,23010011
2841,197,5.23,9 06.14,23010011
2842,198,1.191,4 06.13,23010011
2843,198,1.19,5 06.14,23010011
2844,198,1.191,9 06.14,23010011
2845,100,0.22,4 06.13,23010011
2846,100,0.25,5 06.14,23010011
2847,100,0.24,9 06.14,23010011
2848,197,5.702,70.4 06:13,23010013
2849,197,5.672,70.5 06:14,23010013
2850,197,5.51,70.9 06:14,23010013
2851,198,1.191,70.4 06:13,23010013
2852,198,1.189,70.5 06:14,23010013
2853,198,1.191,70.9 06:14,23010013
2854,100,0.29,70.4 06:13,23010013
2855,100,0.23,70.5 06:14,23010013
2856,100,0.24,70.9 06:14,23010013
2857,197,6.587,70.4 18:00,23010015
2858,197,6.547,70.5 18:00,23010015
2859,197,5.78,70.9 18:00,23010015
2860,198,1.19,70.4 18:00,23010015
2861,198,1.188,70.5 18:00,23010015
2862,198,1.189,70.9 18:00,23010015
2863,100,0.17,70.4 18:00,23010015
2864,100,0.22,70. 18:00,23010015
2865,100,0.28,70.9 18:00,23010015
2866,197,5.079,70.8 18:00,23010002
2867,198,1.192,70.8 18:00,23010002
2868,100,0.3,70.8 18:00,23010002
2869,203,0.345,70.8 18:00,23010002
2870,197,4.703,70.8 06:13,23010001
2871,198,1.192,70.8 06:13,23010001
2872,198,1.195,70.8 18:00,23010001
2873,203,0.366,70.8 06:13,23010001
2874,197,6.3875,70.4 18:00,23010012
2875,197,6.2917,70.5 18:00,23010012
2876,197,5.857,70.9 18:00,23010012
2877,198,1.189,70.4 18:00,23010012
2878,198,1.19,70.5 18:00,23010012
2879,198,1.19,70.9 18:00,23010012
2880,100,0.22,70.4 18:00,23010012
2881,100,0.2,70.5 18:00,23010012
2882,100,0.28,70.9 18:00,23010012
2883,197,5.128,70.8 06:00 ,23010003
2884,197,5.0756,70.8 15:00,23010003
2885,197,5.596,70.8 19:45,23010003
2886,197,5.587,70.8 18:00,23010003
2887,198,1.192,70.8 06:00  ,23010003
2888,198,1.192,70.8 15:00,23010003
2889,198,1.192,70.8 19:45,23010003
2890,198,1.189,70.8 18:00,23010003
2891,100,0.26,70.8 06:00 ,23010003
2892,100,0.25,70.8 15:00,23010003
2893,100,0.28,70.8 19:45,23010003
2894,100,0.29,70.8 18:00,23010003
2895,203,0.323,70.8 06:00  ,23010003
2896,203,0.282,70.8 015:00,23010003
2897,203,0.326,70.8 19:45,23010003
2898,203,0.325,70.8 18:00,23010003
2899,197,4.5273,70.8 06:00 ,23010004
2900,197,4.093,70.8 18.05,23010004
2901,197,5.072,70.8 06:00 12.01.2023,23010004
2902,198,1.194,70.8 06:00 ,23010004
2903,198,1.196,70.8 18:05,23010004
2904,198,1.191,70.8 06:00 12.01.2023,23010004
2905,100,0.27,70.8 18:05,23010004
2906,100,0.27,70.8 06:00 12.01.2023,23010004
2907,203,0.368,70.8 18:05,23010004
2908,203,0.375,70.8 06:00 12.01.2023,23010004
2909,197,5.341,8 18.00,23010016
2910,197,5.875,8 06.00,23010016
2911,198,1.191,8 18.00,23010016
2912,198,1.189,8 06.00,23010016
2913,100,0.35,8 18.00,23010016
2914,100,0.35,8 18.00,23010016
2915,203,0.475,8 18.00,23010016
2916,203,0.511,8 06.00,23010016
2917,197,5.109,8 18.15,23010017
2918,197,4.89,8 18.12,23010017
2919,197,5.5,8 12.10,23010017
2920,198,1.196,8 18.15,23010017
2921,198,1.191,8 18.12,23010017
2922,198,1.189,8 12.10,23010017
2923,100,0.27,8 18.15,23010017
2924,100,0.34,8 18.12,23010017
2925,100,0.26,8 12.10,23010017
2926,203,0.304,8 18.15,23010017
2927,203,0.462,8 18.12,23010017
2928,203,0.341,8 12.10,23010017
2929,197,5.398,8 06.05,23010018
2930,197,6.243,8 18.05,23010018
2931,198,1.191,8 06.05,23010018
2932,198,1.189,8 18.10,23010018
2933,100,0.29,8 06.05,23010018
2934,100,0.31,8 18.10,23010018
2935,203,0.26,8 06.05,23010018
2936,197,5.398,8 17.45,23010019
2937,197,6.018,8 06.17,23010019
2938,197,5.4368,8 10.20,23010019
2939,198,1.19,8 17.45,23010019
2940,198,1.19,8 06.17,23010019
2941,198,1.191,8 10.20,23010019
2942,100,0.28,8 17.45,23010019
2943,100,0.33,8 06.17,23010019
2944,100,0.32,8 10.20,23010019
2945,203,0.275,8 06.17,23010019
2946,203,0.39,8 10.20,23010019
2947,203,0.403,8 17.45,23010019
2948,197,5.727,70.8 06:05,23010020
2949,197,5.323,70.8 12:11,23010020
2950,197,4.549,70.8 18:06,23010020
2951,198,1.189,70.8 06:05,23010020
2952,198,1.191,70.8 12:11,23010020
2953,198,1.192,70.8 18:06,23010020
2954,100,0.23,70.8 06:00,23010020
2955,100,0.28,70.8 06:05,23010020
2956,203,0.237,70.8 06:00,23010020
2957,203,0.364,70.8 06:058,23010020
2958,203,0.399,70.8 12:11,23010020
2959,197,5.204,70.8 06:08,23010021
2960,197,5.126,70.8 18:05,23010021
2961,198,1.19,70.8 06:08,23010021
2962,198,1.191,70.8 18:05,23010021
2963,203,0.377,70.8 06:08,23010021
2964,203,0.361,70.8 18:05,23010021
2965,197,6.1081,70.4 08:58,23100025
2966,197,6.7517,70.5 08:57,23100025
2967,197,5.7811,70.9 08:56,23100025
2968,197,5.8829,70.4 18:00,23100025
2969,197,6.14,70.5 18:00,23100025
2970,197,5.3897,70.9 18:00,23100025
2971,198,1.193,70.4 08:58,23100025
2972,198,1.189,70.5 08:57,23100025
2973,198,1.193,70.9 08:56,23100025
2974,198,1.192,70.4 18:00,23100025
2975,198,1.19,70.5 18:00,23100025
2976,198,1.19,70.4 18:00,23100025
2977,100,0.023,70.4 08:58,23100025
2978,100,0.028,70.4 08:57,23100025
2979,100,0.19,70.4 08:56,23100025
2980,100,0.17,70.4 18:00,23100025
2981,100,0.22,70.5 18:00,23100025
2982,100,0.18,70.9 18:00,23100025
2983,203,0.252,70.4 08:58,23100025
2984,203,0.258,70.5 08:57,23100025
2985,203,0.228,70.4 08:56,23100025
2986,197,4.753,70.8 09:36,23010022
2987,197,5.373,70.8 18:00,23010022
2988,197,4.6432,70.8 06:38,23010022
2989,198,1.192,70.8 09:36,23010022
2990,198,1.19,70.8 18:00,23010022
2991,198,1.191,70.8 06:38,23010022
2992,100,0.25,70.8 18:00,23010022
2993,100,0.23,70.8 06:38,23010022
2994,203,0.309,70.8 09:36,23010022
2995,203,0.304,70.8 18:00,23010022
2996,203,0.273,70.8 06:38,23010022
2997,197,3.973,8 06.56,23010023
2998,197,4.3123,8 18.00,23010023
2999,198,1.194,8 06.56,23010023
3000,198,1.194,8 18.00,23010023
3001,100,0.27,8 06.56,23010023
3002,100,0.27,8 18.00,23010023
3003,203,0.256,8 06.56,23010023
3004,203,0.287,8 18.00,23010023
3005,197,5.95,70.4 06:37,23010027
3006,197,6.177,70.5 06:37,23010027
3007,197,5.727,70.9 06:39,23010027
3008,198,1.191,70.4 06:37,23010027
3009,198,1.191,70.5 06:37,23010027
3010,198,1.191,70.9 06:39,23010027
3011,100,0.21,70.4 06:37,23010027
3012,100,0.28,70.5 06:37,23010027
3013,100,0.2,70.9 06:39,23010027
3014,203,0.16,70.5 06:37,23010027
3015,197,6.3646,70.4 18:00,23010028
3016,197,6.14,70.5 18:00,23010028
3017,197,5.33,70.9 18:00,23010028
3018,198,1.189,70.4 18:00,23010028
3019,198,1.189,70.5 18:00,23010028
3020,198,1.191,70.9 18:00,23010028
3021,100,0.21,70.4 18:00,23010028
3022,100,0.21,70.5 18:00,23010028
3023,100,0.2,70.9 18:00,23010028
3024,197,5.952,8 07.28,23010024
3025,197,4.459,8 18.00,23010024
3026,197,5.604,8 18.17,23010024
3027,198,1.189,8 07.28,23010024
3028,198,1.195,8 18.00,23010024
3029,198,1.191,8 18.17,23010024
3030,100,0.27,8 07.28,23010024
3031,100,0.23,8 18.00,23010024
3032,100,0.25,8 18.17,23010024
3033,203,0.22,8 07.28,23010024
3034,203,0.244,8 18.00,23010024
3035,203,0.239,8 18.17,23010024
3036,203,0.192,8 06.40,23010024
3037,197,4.0385,8 18.00,23010051
3038,197,5.032,8 18.00,23010051
3039,197,4.595,8 06.56,23010051
3040,198,1.194,8 06.56,23010051
3041,198,1.192,8 18.00,23010051
3042,100,0.33,8 06.56,23010051
3043,100,0.27,8 09.42,23010051
3044,100,0.27,8 18.00,23010051
3045,203,0.313,8 18.00,23010051
3046,203,0.327,8 06.56,23010051
3047,197,4.5603,8 06.00,23010052
3048,197,5.2036,8 12.45,23010052
3049,197,4.9,8 18.00,23010052
3050,198,1.195,8 06.00,23010052
3051,198,1.192,8 12.45,23010052
3052,198,1.192,8 18.00,23010052
3053,100,0.29,8 12.45,23010052
3054,100,0.25,8 18.00,23010052
3055,100,0.26,8 06.00,23010052
3056,203,0.309,8 12.45,23010052
3057,203,0.294,8 18.00,23010052
3058,203,0.278,8 06.00,23010052
3059,197,4.774,8 18.00,23010053
3060,197,6.115,8 06.00,23010053
3061,198,1.191,8 18.00,23010053
3062,198,1.188,8 06.00,23010053
3063,100,0.29,8 18.00,23010053
3064,100,0.24,8 06.00,23010053
3065,203,0.324,8 18.00,23010053
3066,203,0.229,8 06.00,23010053
3067,197,5.8352,8 18.00,23010055
3068,197,6.0985,8 06.00,23010055
3069,198,1.191,8 18.00,23010055
3070,198,1.187,8 06.00,23010055
3071,100,0.31,8 18.00,23010055
3072,100,0.27,8 06.00,23010055
3073,203,0.31,8 18.00,23010055
3074,203,0.289,8 06.00,23010055
3075,197,4.5454,70.8 18:00,23010056
3076,197,5.159,70.8 06:00,23010056
3077,198,1.192,70.8 18:00,23010056
3078,198,1.191,70.8 06:00,23010056
3079,100,0.3,70.8 06:00,23010056
3080,203,0.324,70.8 18:00,23010056
3081,203,0.324,70.8 06:00,23010056
3082,203,0.196,70.8 06:00,23010056
3083,197,5.9048,8 13.10,23010160
3084,197,4.5282,5 18.33,23010160
3085,197,6.0423,8 18.33,23010160
3086,197,5.8845,5 06.00,23010160
3087,198,1.19,5 18.33,23010160
3088,198,1.192,8 18.33,23010160
3089,198,1.191,5 06.00,23010160
3090,198,1.191,8 12.00,23010160
3091,100,0.35,8 13.10,23010160
3092,100,0.35,5 18.33,23010160
3093,100,0.38,8 18.33,23010160
3094,100,0.26,5 06.00,23010160
3095,100,0.41,8 12.00,23010160
3096,203,0.362,8 13.10,23010160
3097,203,0.288,5 18.33,23010160
3098,203,0.4,8 18.33,23010160
3099,203,0.244,5 06.00,23010160
3100,203,0.33,8 12.00,23010160
