,Produktname,Line,Charge,Uhrzeit,L,a,b,YI,Beginn,Ende,current_time,Temperatures_Reg02_Sps_Istwert,Temperatures_Reg03_Sps_Istwert,Temperatures_Reg04_Sps_Istwert,Temperatures_Reg05_Sps_Istwert,Temperatures_Reg06_Sps_Istwert,Temperatures_Reg07_Sps_Istwert,Temperatures_Reg08_Sps_Istwert,Temperatures_Reg09_Sps_Istwert,Temperatures_Reg10_Sps_Istwert,Temperatures_Reg11_Sps_Istwert,Temperatures_Reg12_Sps_Istwert,Temperatures_Reg02_Pc_Sollwert,Temperatures_Reg03_Pc_Sollwert,Temperatures_Reg04_Pc_Sollwert,Temperatures_Reg05_Pc_Sollwert,Temperatures_Reg06_Pc_Sollwert,Temperatures_Reg07_Pc_Sollwert,Temperatures_Reg08_Pc_Sollwert,Temperatures_Reg09_Pc_Sollwert,Temperatures_Reg10_Pc_Sollwert,Temperatures_Reg11_Pc_Sollwert,Temperatures_Reg12_Pc_Sollwert,Feeder_DosSum_Sps_Durchsatz_Istwert,Feeder_DosSum_Pc_Durchsatz_Sollwert,Feeder_Dos01_Sps_Durchsatz_Istwert,Feeder_Dos02_Sps_Durchsatz_Istwert,Feeder_Dos03_Sps_Durchsatz_Istwert,Feeder_Dos04_Sps_Durchsatz_Istwert,Feeder_Dos05_Sps_Durchsatz_Istwert,Feeder_Dos06_Sps_Durchsatz_Istwert,Feeder_Dos07_Sps_Durchsatz_Istwert,Feeder_Dos08_Sps_Durchsatz_Istwert,Feeder_Dos01_Pc_Durchsatz_Sollwert,Feeder_Dos02_Pc_Durchsatz_Sollwert,Feeder_Dos03_Pc_Durchsatz_Sollwert,Feeder_Dos04_Pc_Durchsatz_Sollwert,Feeder_Dos05_Pc_Durchsatz_Sollwert,Feeder_Dos06_Pc_Durchsatz_Sollwert,Feeder_Dos07_Pc_Durchsatz_Sollwert,Feeder_Dos08_Pc_Durchsatz_Sollwert,Misc_Hat_Sps_Drehzahl_Istwert,Misc_Hat_Pc_Drehzahl_Sollwert,Misc_Hat_Sps_Drehmoment_Istwert,Temperatures_AE_Materialtemperatur01,Temperatures_AE_Materialtemperatur02,Misc_Mtd01_Sps_Istwert,Feeder_Dos01_Sps_MotorStellwert,Feeder_Dos02_Sps_MotorStellwert,Feeder_Dos03_Sps_MotorStellwert,Feeder_Dos04_Sps_MotorStellwert,Feeder_Dos05_Sps_MotorStellwert,Feeder_Dos06_Sps_MotorStellwert,Feeder_Dos07_Sps_MotorStellwert,Feeder_Dos08_Sps_MotorStellwert,Feeder_Dos01_Sps_Dosierfaktor,Feeder_Dos02_Sps_Dosierfaktor,Feeder_Dos03_Sps_Dosierfaktor,Feeder_Dos04_Sps_Dosierfaktor,Feeder_Dos05_Sps_Dosierfaktor,Feeder_Dos06_Sps_Dosierfaktor,Feeder_Dos07_Sps_Dosierfaktor,Feeder_Dos08_Sps_Dosierfaktor,Feeder_Dos01_Sps_MotorDrehzahl,Feeder_Dos02_Sps_MotorDrehzahl,Feeder_Dos03_Sps_MotorDrehzahl,Feeder_Dos04_Sps_MotorDrehzahl,Feeder_Dos05_Sps_MotorDrehzahl,Feeder_Dos06_Sps_MotorDrehzahl,Feeder_Dos07_Sps_MotorDrehzahl,Feeder_Dos08_Sps_MotorDrehzahl,Feeder_Dos01_Sps_Nettogewicht,Feeder_Dos02_Sps_Nettogewicht,Feeder_Dos03_Sps_Nettogewicht,Feeder_Dos04_Sps_Nettogewicht,Feeder_Dos05_Sps_Nettogewicht,Feeder_Dos06_Sps_Nettogewicht,Feeder_Dos07_Sps_Nettogewicht,Feeder_Dos08_Sps_Nettogewicht
167,BP 110/02 (717221),ZSK 70.5,22010841,18:00,76.63,3.37,21.26,46.15,28.11.2022 19:35:00,29.11.2022 19:10:00,2022-11-29 18:00:00,184.9967391304348,184.97934782608695,170.01521739130436,145.00652173913045,144.98586956521743,144.99673913043478,191.6989130434782,160.0173913043478,100.01195652173914,175.72173913043477,157.83804347826086,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,799.9637404782609,799.998047,480.80547567391295,0.0,314.3659170326087,3.1997930217391306,0.0,1.5969105,0.0,0.0,480.7999879999998,0.0,314.4007869999999,3.1999999999999993,0.0,1.5972240000000009,0.0,0.0,358.7141304347826,360.0,77.49347826086957,201.11195652173913,175.58478260869566,3.8336956521739136,66.9052153478261,0.0,49.899780902173916,5.339565195652173,0.0,12.02065167391304,0.0,0.0,718.3793520652173,375.53961200000003,630.4758301086956,59.78618942391305,24.517001999999998,13.084891913043478,94.34878500000002,65.54180900000003,2006.2608695652175,0.0,1496.3804347826087,330.7173913043478,0.0,360.32608695652175,0.0,0.0,47.45348457608695,50.68067264130435,52.97525467391304,13.285962260869564,22.172602663043477,7.021963543478262,0.0,0.0
168,BP 110/02 (717221),ZSK 70.9,22010841,18:00,77.37,3.4,21.54,46.35,30.11.2022 19:00:00,30.11.2022 23:59:00,2022-11-30 18:00:00,185.17096767741936,184.92795686021503,164.8999998064516,144.7806442580645,144.92580683870966,144.5741936451613,160.01505369892473,154.4021507956989,99.9559139247312,180.90430162365593,169.63655943010752,185.0,185.0,165.0,145.0,145.0,145.0,160.0,155.0,100.0,150.0,140.0,807.9669813010751,808.0014039999996,480.79294316129034,0.0,314.3613866236559,1.6014497849462364,0.0,3.2018409354838706,0.0,8.001252731182795,480.8008730000001,0.0,314.400574,1.6000029999999998,0.0,3.2000059999999997,0.0,8.000001,359.84595497849466,360.0,84.58307079569892,22.27956978494623,212.10860382795698,24.323367752688174,48.329413397849464,0.0,54.17386631182794,2.566763376344086,0.0,5.4864617526881725,0.0,22.558726408602148,994.6053486236558,1177.5229490000004,580.7043424086021,62.31004837634409,47.32738499999998,58.29015393548387,37.677714999999985,35.45036374193548,1449.3118279569892,0.0,1624.8279569892472,76.50537634408602,0.0,164.11827956989248,0.0,676.2258064516129,54.94027160215054,55.65838958064516,37.22370072043011,21.40639879569892,28.078410118279578,9.805183322580646,0.0,38.06938895698925
169,BP 110/02 (717221),ZSK 70.9,22010843,11:19,77.76,3.13,20.5,44.12,01.12.2022 00:01:00,01.12.2022 18:45:00,2022-12-01 11:19:00,184.2913982365592,184.92580570967743,164.8924726344086,144.6516132903226,144.95698892473118,144.37741877419353,159.99139765591397,154.67419319354835,100.03548394623655,180.88279640860213,168.95591407526882,185.0,185.0,165.0,145.0,145.0,145.0,160.0,155.0,100.0,150.0,140.0,807.9532622150537,808.0014039999996,480.77493422580653,0.0,314.3833733548387,1.5983272150537635,0.0,3.1988109892473116,0.0,7.999190182795698,480.8008730000001,0.0,314.400574,1.6000029999999998,0.0,3.2000059999999997,0.0,8.000001,359.85894949462363,360.0,84.6244171827957,23.636558924731187,212.50430117204297,23.92823148387096,48.9754153548387,0.0,54.185128301075274,2.5564089892473114,0.0,5.619956989247311,0.0,22.484640451612904,981.552729795699,1177.5229490000004,580.6743610107527,62.82483336559139,47.32738499999998,57.00319747311828,37.677714999999985,35.610966698924734,1468.752688172043,0.0,1625.0752688172042,76.21505376344086,0.0,168.10752688172042,0.0,674.0430107526881,55.09831432258065,55.65147601075268,38.48853946236559,18.076549333333332,27.9141735376344,8.156774505376346,0.0,38.0445179032258
170,BP 110/02 (717221),ZSK 70.8,22010831,18:00,74.43,4.51,22.35,50.14,30.11.2022 19:00:00,30.11.2022 23:59:00,2022-11-30 18:00:00,180.39930586805556,169.92291704166666,154.99513880555557,145.00069438194444,145.51527869444442,144.9993057222222,130.90624958333333,140.06180561805556,90.9902778888889,16.208333479166665,16.643055472222223,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,18.0,18.0,1208.284314451389,1208.205078,721.2244987430556,0.0,464.47069613194446,9.599456118055555,8.202618347222222,0.0,4.800968416666667,0.0,721.2030640000002,0.0,464.401978,9.600039,8.200000000000001,0.0,4.80002,0.0,534.9273681527778,535.0,89.87848918750001,181.18888918055555,16.03680570138889,0.36636161805555556,70.27609361805555,0.0,62.495456152777784,11.946073618055557,14.1442851875,0.0,32.59358227777778,0.0,1026.0464511805558,574.215393,748.0899192152779,80.36192015972222,57.92009861805556,8.568289,14.710175833333333,0.0,2107.7708333333335,0.0,1874.2152777777778,357.8888888888889,423.78472222222223,0.0,977.2708333333334,0.0,52.81357203472222,-1.779,58.112426375000005,20.734514847222222,29.742404236111113,0.02814583333333333,8.724604611111111,0.0
171,BP 110/02 (717221),ZSK 70.8,22010831,8:14,74.77,4.29,22.13,49.38,01.12.2022 00:01:00,01.12.2022 18:45:00,2022-12-01 08:14:00,180.36180538888888,170.06458314583335,155.1465282361111,145.18263943055555,145.4555547638889,145.04374981249998,130.83749972916667,140.18819438194447,90.91736127083333,14.436111111111112,14.506944444444445,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,18.0,18.0,1208.5308117847223,1208.205078,721.4730475208333,0.0,464.44759665277775,9.598676583333335,8.1989105,0.0,4.798633986111111,0.0,721.2030640000002,0.0,464.401978,9.600039,8.200000000000001,0.0,4.80002,0.0,534.9380493680557,535.0,90.44199625694445,181.5423610486111,14.164583333333333,0.3619410069444445,71.54649743055558,0.0,63.588743736111105,12.187368000000001,13.803126590277778,0.0,33.43373754166666,0.0,1001.125715472222,574.215393,731.7089525763889,78.8472119861111,59.44812121527778,8.568289,14.367715506944446,0.0,2145.7291666666665,0.0,1907.1666666666667,365.2013888888889,413.6111111111111,0.0,1002.6944444444445,0.0,52.567842812500004,-1.779,59.029912548611115,21.149910729166667,29.607591638888884,-0.017840277777777778,9.581347687500001,0.0
172,BP 110/02 (717221),ZSK 70.4,22010844,18:00,77.34,3.17,19.83,43.16,29.11.2022 19:10:00,30.11.2022 18:20:00,2022-11-30 18:00:00,184.7901098901099,185.0516483516483,191.44065934065932,145.2703296703297,145.22087912087912,144.98461538461538,165.0747252747253,154.9989010989011,100.03076923076924,173.62747252747252,154.1956043956044,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,799.9882624505495,799.9999390000003,480.7902181428572,0.0,314.39415492307694,3.1997974065934063,0.0,1.59856767032967,0.0,0.0,480.7999879999998,0.0,314.3999939999999,3.1999999999999993,0.0,1.5999999999999996,0.0,0.0,359.921978021978,360.0,74.54395604395604,17.2010989010989,217.03626373626378,4.89230769230769,50.41604163736264,0.0,50.287470494505506,3.939780142857143,0.0,33.10197651648351,0.0,0.0,953.309961989011,571.1392819999999,626.0445704065935,82.12998829670332,22.211742000000005,4.861554395604395,250.0,96.19335900000003,1511.7582417582419,0.0,1508.142857142857,117.9010989010989,0.0,991.5384615384615,0.0,0.0,47.3283856923077,16.870173670329667,52.59045776923076,11.84728608791209,21.59370698901099,6.803439736263736,0.0,0.0
173,BP 110/02 (717221),ZSK 70.5,22010844,18:00,76.42,3.61,21.54,46.96,30.11.2022 19:00:00,30.11.2022 23:59:00,2022-11-30 18:00:00,184.98681318681318,184.9945054945055,170.01318681318682,144.95494505494506,144.97802197802199,145.01428571428573,189.11758241758238,162.31648351648352,100.01208791208792,175.88351648351653,157.20000000000002,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,799.9772164725274,800.0,480.80234465934063,0.0,314.3988271538462,3.2001684285714287,0.0,1.596894604395604,0.0,0.0,480.801147,0.0,314.40155,3.2000080000000004,0.0,1.597227,0.0,0.0,358.9505494505495,360.0,79.25164835164836,202.28901098901093,175.5318681318681,4.182417582417583,66.48439205494505,0.0,49.455382472527475,5.449450538461538,0.0,12.081098428571424,0.0,0.0,722.6427042197803,375.53961200000003,636.1157735934066,58.51658828571429,24.517001999999998,13.059742373626374,94.34878500000002,65.54180900000003,1993.5824175824175,0.0,1483.0,338.7032967032967,0.0,362.0769230769231,0.0,0.0,47.31492027472527,50.50406059340659,53.632027054945056,11.209805846153847,21.874182120879123,6.480138967032967,0.0,0.0
174,BP 110/02 (717221),ZSK 70.9,22010844,18:00,73.61,4.75,23.35,52.52,01.12.2022 00:01:00,01.12.2022 18:45:00,2022-12-01 18:00:00,185.12150508602153,184.92043033333334,164.84838783870967,145.1258067419355,144.96451706451614,144.89032277419355,160.08602166666665,154.76559104301074,100.00860201075267,180.09354787096774,168.51505224731176,185.0,185.0,165.0,145.0,145.0,145.0,160.0,155.0,100.0,150.0,140.0,807.976045376344,808.0014039999996,480.7958817204301,0.0,314.37054773118285,1.6000436881720432,0.0,3.2021507096774178,0.0,8.000928763440859,480.8008730000001,0.0,314.400574,1.6000029999999998,0.0,3.2000059999999997,0.0,8.000001,359.8451673978494,360.0,84.37066847311829,21.83655901075269,211.79569924731183,24.33239068817204,48.644931129032265,0.0,54.55101807526881,2.5332010000000005,0.0,5.678183483870968,0.0,22.60455469892473,988.4306253763441,1177.5229490000004,576.60681872043,62.97539531182795,47.32738499999998,56.26820447311828,37.677714999999985,35.3781026344086,1458.8494623655913,0.0,1636.021505376344,75.52688172043011,0.0,169.83870967741936,0.0,677.6021505376344,55.01506706451612,55.662916397849465,38.64015232258065,19.110968731182794,27.86319488172043,10.64746288172043,0.0,31.21184025806451
175,BP 110/02 (717221),ZSK 70.4,22010845,6:43,77.12,3.15,19.62,42.85,01.12.2022 18:45:00,02.12.2022 01:00:00,2022-12-02 06:43:00,185.0285714285714,185.1241758241758,190.90879120879126,144.93956043956047,144.9857142857143,144.98681318681318,165.0307692307692,154.9813186813187,99.9967032967033,173.15054945054945,153.29120879120876,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,800.00495189011,799.9999390000003,480.80303954945055,0.0,314.4062472527472,3.2015120439560434,0.0,1.5983498681318684,0.0,0.0,480.7999879999998,0.0,314.3999939999999,3.1999999999999993,0.0,1.5999999999999996,0.0,0.0,359.40109890109886,360.0,74.8912087912088,16.09450549450549,216.62527472527466,4.880219780219779,50.57494383516485,0.0,49.8975808021978,4.599779956043957,0.0,32.87252628571429,0.0,0.0,950.7362596923076,571.1392819999999,630.639897967033,69.06755153846154,22.211742000000005,4.918288857142857,250.0,96.19335900000003,1516.4285714285713,0.0,1496.1868131868132,137.9010989010989,0.0,984.6483516483516,0.0,0.0,47.15352730769231,16.907523835164834,53.43094260439561,15.286264263736262,21.20858354945055,9.292992219780219,0.0,0.0
176,BP 110/02 (717221),ZSK 70.5,22010845,6:43,75.89,3.52,21.09,46.31,01.12.2022 18:45:00,02.12.2022 01:00:00,2022-12-02 06:43:00,184.82282608695652,184.97934782608695,169.99021739130433,145.00869565217394,144.9913043478261,145.02608695652177,189.30326086956524,154.96847826086955,100.00760869565218,175.60217391304346,156.74347826086955,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,799.9741217173914,800.0,480.8116460978261,0.0,314.3854296521739,3.1999211413043485,0.0,1.5962219673913045,0.0,0.0,480.80114699999996,0.0,314.40154999999993,3.2000080000000004,0.0,1.597227,0.0,0.0,358.7608695652174,360.0,76.63260869565218,201.1336956521739,175.42934782608697,4.191304347826088,67.26238696739131,0.0,49.434780739130424,5.46717379347826,0.0,12.430434293478257,0.0,0.0,717.5413553152174,375.53961200000003,636.6014935869565,58.40581778260869,24.517001999999998,12.505757293478261,94.34878500000002,65.54180900000003,2016.891304347826,0.0,1481.9782608695652,339.3369565217391,0.0,373.17391304347825,0.0,0.0,47.30777636956522,50.8023424673913,53.095923913043464,14.945540826086958,21.319259804347823,8.444490217391305,0.0,0.0
177,BP 110/02 (717221),ZSK 70.8,22010832,6:54,75.3,4.15,22.2,49.12,06.12.2022 08:00:00,07.12.2022 09:40:00,2022-12-07 06:54:00,179.88267685826773,169.78976297637794,154.8866141023622,145.040944976378,145.4251962598425,144.85826736220474,130.83543288188977,140.15354318897636,90.7960631496063,18.777952732283463,18.459055070866143,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,18.0,18.0,1208.1107898425196,1208.2050779999995,721.2046436771654,0.0,464.29423662992133,9.598887850393703,8.200388590551182,0.0,4.799578661417323,0.0,721.203064,0.0,464.40197800000004,9.600038999999995,8.200000000000005,0.0,4.800020000000003,0.0,534.9419061338582,535.0,89.64912957480317,180.50078733070868,17.659842440944878,0.34437430708661415,69.9040117086614,0.0,64.16427684251968,13.111686165354332,15.014011070866143,0.0,35.784127314960635,0.0,1031.8737081889763,574.2153930000005,726.2678938503938,73.30268745669292,54.700085637795276,8.568289,13.433220110236222,0.0,2096.6141732283463,0.0,1924.6614173228347,392.90551181102364,449.86614173228344,0.0,1073.1102362204724,0.0,52.39003414173228,-1.7789999999999997,58.935396622047236,22.06845770866142,29.979615566929134,0.008905511811023621,9.188386267716536,0.0
178,BP 110/02 (717221),ZSK 70.4,22010847,6:56,77.57,3.03,20.18,43.56,06.12.2022 08:00:00,07.12.2022 09:40:00,2022-12-07 06:56:00,179.88555555555556,180.04666666666665,194.84444444444443,146.0711111111111,146.3977777777778,139.9777777777778,180.20000000000002,159.94333333333333,99.99777777777777,172.29444444444445,155.15555555555557,180.0,180.0,170.0,140.0,140.0,140.0,180.0,160.0,100.0,152.0,144.0,808.0771037000001,808.0,400.01803521111117,93.62214087777778,298.4088337888889,4.001049444444444,8.000327844444444,3.999688411111111,0.0,0.0,400.0,93.59999800000001,298.39999399999994,4.0,8.0,4.0,0.0,0.0,365.0733333333334,365.0,73.83111111111111,27.646666666666665,218.15111111111113,4.895555555555555,41.56999944444444,15.561777022222223,53.171775788888894,6.2564442666666675,37.6859983,84.77110730000003,0.0,0.0,962.0402194555554,602.6393215777779,563.0831719222223,63.96704264444445,21.106495144444445,4.741241966666666,250.0,96.19335900000002,1246.5111111111112,466.0444444444444,1594.5555555555557,189.0888888888889,1130.2,2542.211111111111,0.0,0.0,47.246412677777776,47.32722718888889,53.28515052222221,17.576918477777777,16.94889488888889,9.771270366666666,0.0,0.0
179,BP 110/02 (717221),ZSK 70.5,22010847,6:56,76.92,3.34,20.99,45.53,06.12.2022 08:00:00,07.12.2022 09:40:00,2022-12-07 06:56:00,180.0055555555556,180.07999999999998,170.0088888888889,139.9011111111111,140.02666666666667,140.02444444444444,188.84111111111116,159.98333333333332,100.0188888888889,174.4077777777778,156.6777777777778,180.0,180.0,170.0,140.0,140.0,140.0,183.0,160.0,100.0,150.0,140.0,807.9794854222223,808.0,399.9884466777778,93.5987006111111,298.39404838888885,4.000422644444445,7.994135388888888,3.9998177888888886,0.0,0.0,400.0,93.59999800000001,298.400024,4.0,8.0,4.0,0.0,0.0,363.65444444444444,365.0,77.91666666666666,202.51999999999998,174.18777777777774,3.892222222222222,54.48444201111112,24.618887966666666,47.46955384444444,6.193333033333333,22.94933262222222,34.16310912222222,0.0,0.0,733.8134236555554,380.4177911,628.8814697666666,65.26914618888888,35.05048547777778,11.772357400000002,94.348785,65.54180900000003,1634.0222222222221,737.8888888888889,1423.4777777777779,384.74444444444447,687.8666666666667,1024.6666666666667,0.0,0.0,47.40091826666666,47.57126006666666,52.97252708888889,17.33430971111111,21.956879866666664,9.497572344444443,0.0,0.0
180,BP 110/02 (717221),ZSK 70.9,22010847,6:57,75.6,4.11,22.98,50.29,06.12.2022 08:00:00,07.12.2022 09:40:00,2022-12-07 06:57:00,178.6732829923664,179.93816823664122,169.92137402290075,140.0786257480916,140.02671778625952,139.96564862595417,179.98625929007633,159.7351147557252,100.02290092366412,183.12061139694654,171.36259484732824,180.0,180.0,170.0,140.0,140.0,140.0,180.0,160.0,100.0,150.0,140.0,808.021347351145,808.0,400.01542653435115,93.60058996183206,298.4075424427481,3.999545534351145,8.000138587786259,3.9990194656488547,0.0,0.0,400.0,93.599998,298.39999399999994,4.0,8.0,4.0,0.0,0.0,364.86741853435115,365.0,84.64370380152671,24.152671679389314,214.6229008091603,22.076386763358776,40.340136061068705,7.822656587786259,52.66402832824427,4.833776229007634,17.836865152671756,9.3173213129771,0.0,0.0,991.5637943206108,1196.8054488244275,566.1330407938932,82.78159771755725,44.861786190839695,43.01728248854961,37.67771499999999,35.647915000000005,1209.6412213740457,234.19847328244273,1579.3969465648854,144.57251908396947,534.6793893129772,279.0381679389313,0.0,0.0,54.68630029770993,43.83970422137405,37.63269638167939,18.1808329389313,31.812680885496185,9.403153091603052,0.0,29.421314427480915
181,BP 110/02 (717221),ZSK 70.8,22010831,18:00,76.38,3.69,21.4,46.8,07.12.2022 09:40:00,08.12.2022 12:25:00,2022-12-07 18:00:00,180.1539682063492,169.80555603174605,155.11666688095238,145.09603107936508,145.42301625396823,145.11349208730158,130.70476204761906,139.93968225396824,90.94285741269842,20.57936499206349,20.396031817460326,180.0,170.0,155.0,145.0,145.0,145.0,130.0,140.0,90.0,18.0,18.0,1208.3684963650796,1208.2050779999995,721.2251819761904,0.0,464.53810031746025,9.598461000000002,8.20127734126984,0.0,4.799792650793652,0.0,721.203064,0.0,464.40197800000004,9.600038999999997,8.200000000000005,0.0,4.800020000000003,0.0,534.9423363333334,535.0,89.29239913492063,180.6706349206349,19.828571214285706,0.30324526190476186,70.62350605555555,0.0,67.94979276984127,13.319121396825398,13.928805365079363,0.0,37.53082360317462,0.0,1020.8425544999999,574.2153930000004,682.8407060000002,72.1634451111111,58.81646959523811,8.568289,12.80146173015873,0.0,2118.1428571428573,0.0,2037.936507936508,399.0238095238095,417.3015873015873,0.0,1125.4920634920634,0.0,52.1560261984127,-1.7789999999999997,59.54612975396825,13.310468936507936,31.510636476190474,0.009460317460317457,5.00968253968254,0.0
182,BP 110/02 (717221),ZSK 70.4,23100005,10:10,76.42,3.81,20.4,45.16,07.12.2022 09:40:00,08.12.2022 12:25:00,2022-12-07 10:10:00,180.04285714285717,180.0010989010989,194.82197802197797,146.0021978021978,146.38571428571433,140.04395604395606,180.2120879120879,159.98461538461538,100.01208791208789,173.57912087912086,156.089010989011,180.0,180.0,170.0,140.0,140.0,140.0,180.0,160.0,100.0,152.0,144.0,808.0134706373624,808.0,399.96094754945057,93.613270021978,298.427842967033,3.9993332527472525,7.99901379120879,4.001042164835166,0.0,0.0,400.0,93.59999800000001,298.3999939999999,4.0,8.0,4.0,0.0,0.0,365.0681318681319,365.0,73.84395604395606,25.89780219780221,218.52637362637364,4.732967032967033,41.68791198901099,15.552746846153845,53.04922908791208,5.635164582417582,38.11076761538462,86.73472196703297,0.0,0.0,958.9489356813187,602.9477566153845,563.2853226043958,71.31928394505495,20.919259945054947,4.6572403186813185,250.0,96.19335900000003,1249.7912087912089,465.7912087912088,1590.7472527472528,169.36263736263737,1143.7362637362637,2600.21978021978,0.0,0.0,47.73128046153847,46.41446317582417,53.55880552747253,16.630987945054944,21.915123076923077,10.08538845054945,0.0,0.0
183,BP 110/02 (717221),ZSK 70.5,23100005,10:10,76.11,3.48,20.63,45.38,07.12.2022 09:40:00,08.12.2022 12:25:00,2022-12-07 10:10:00,180.02747252747255,180.0934065934066,169.96263736263734,140.0307692307692,140.04615384615383,140.06263736263736,189.35054945054944,162.34945054945055,100.02747252747251,174.23406593406597,155.29010989010987,180.0,180.0,170.0,140.0,140.0,140.0,183.0,160.0,100.0,150.0,140.0,807.9918836483517,808.0,400.0079587472528,93.60868164835168,298.3788384835165,4.000055967032967,8.006187747252747,3.99811432967033,0.0,0.0,400.0,93.59999800000001,298.400024,4.0,8.0,4.0,0.0,0.0,363.71868131868126,365.0,78.04285714285714,202.54615384615383,173.89560439560435,4.019780219780219,54.50659172527472,24.548350813186815,47.42417378021978,6.408571395604397,22.54483421978022,33.88966845054945,0.0,0.0,733.6536463186814,381.1037094505495,629.0590967692307,62.18097753846153,35.39051213186813,11.85042268131868,94.34878500000002,65.54180900000003,1634.6593406593406,735.8681318681319,1421.5604395604396,397.3736263736264,675.3956043956044,1015.6923076923077,0.0,0.0,47.72709620879122,47.93720762637362,52.41639975824175,17.474642087912088,20.714162186813187,9.341077604395602,0.0,0.0
184,BP 110/02 (717221),ZSK 70.9,23100005,10:33,76.6,3.43,20.78,45.39,07.12.2022 09:40:00,08.12.2022 12:25:00,2022-12-07 10:33:00,181.87633601526719,179.94045776335878,169.78702317557253,139.93664142748094,139.9793888778626,139.61221406106873,180.00534371755725,159.66946574045804,99.96564854198473,183.28778703816795,171.43587699236642,180.0,180.0,170.0,140.0,140.0,140.0,180.0,160.0,100.0,150.0,140.0,808.0340100763358,808.0,400.0077871068703,93.60986737404579,298.4092239770992,4.001015419847329,8.000286114503817,4.002831702290076,0.0,0.0,400.0,93.599998,298.39999399999994,4.0,8.0,4.0,0.0,0.0,364.88027781679386,365.0,84.44102980916031,25.31297745801527,214.62977064885496,22.020669877862595,40.46576064122137,7.817244167938932,52.70545516793893,4.887412015267176,17.669111610687022,9.223091671755723,0.0,0.0,988.4783633282443,1197.8664988854964,566.3411543664122,81.83506879389313,45.27859225954198,43.251567885496186,37.67771499999999,35.647915000000005,1213.4122137404581,234.03053435114504,1580.6259541984732,146.18320610687022,529.5419847328244,276.23664122137404,0.0,0.0,54.0471020610687,40.49103257251909,38.25878820610688,17.38425280916031,33.18171909160306,7.766984977099237,0.0,29.429833480916027
185,BP 110/02 (717221),ZSK 70.4,23010005,18:00,77.28,3.12,19.29,42.17,08.12.2022 12:25:00,09.12.2022 14:30:00,2022-12-08 18:00:00,180.09666666666666,179.9722222222222,193.44444444444446,145.2444444444444,145.75444444444446,139.97444444444443,180.15333333333334,159.94444444444446,100.00222222222223,172.04666666666668,154.68,180.0,180.0,170.0,140.0,140.0,140.0,180.0,160.0,100.0,150.0,146.0,807.990357088889,808.0,400.01626859999993,93.60553521111113,298.3729206888889,3.999247844444444,8.000154933333334,4.001122211111111,0.0,0.0,400.0,93.59999800000001,298.39999399999994,4.0,8.0,4.0,0.0,0.0,365.2655555555556,365.0,72.99555555555555,23.30222222222223,218.11,4.964444444444444,42.39066506666667,15.89955512222222,51.68088745555555,6.0411108888888885,37.45710941111111,42.66999758888889,0.0,0.0,944.0977783222222,589.0911539555556,580.7886027111113,66.37041083333334,21.41788552222222,9.535737777777777,250.0,96.19335900000002,1271.0777777777778,476.7111111111111,1549.1,181.13333333333333,1123.1444444444444,1279.2777777777778,0.0,0.0,47.03374436666666,47.013626633333324,52.89724356666666,16.110761011111112,17.597348277777773,7.778413644444443,0.0,0.0
186,BP 110/02 (717221),ZSK 70.5,23010005,18:00,76.28,3.48,21.33,46.54,08.12.2022 12:25:00,09.12.2022 14:30:00,2022-12-08 18:00:00,180.05164835164837,179.9901098901099,169.98241758241758,140.0241758241758,140.0120879120879,139.97472527472527,190.43956043956044,163.34395604395604,100.01428571428572,174.70109890109896,157.33736263736262,180.0,180.0,170.0,140.0,140.0,140.0,183.0,160.0,100.0,150.0,140.0,808.0337517142856,808.0,400.0271097032967,93.60357345054946,298.39545007692305,4.000053417582416,7.999930802197802,4.000966384615385,0.0,0.0,400.0,93.59999800000001,298.400024,4.0,8.0,4.0,0.0,0.0,363.3538461538461,365.0,75.69340659340659,202.60219780219782,174.27582417582417,3.6340659340659345,54.920657472527466,24.469889021978027,47.29670149450549,6.996703065934067,46.458899142857156,47.55823985714286,0.0,0.0,727.0238842197803,382.3290847802198,630.8794871428572,56.875813923076926,17.356728560439564,8.398989175824175,94.34878500000002,65.54180900000003,1646.967032967033,733.5604395604396,1417.7802197802198,435.46153846153845,1392.7912087912089,1425.8021978021977,0.0,0.0,46.994554098901105,47.13035397802198,53.29644251648352,15.590968263736265,18.707243285714284,7.814311604395606,0.0,0.0
